070;01;001;Alegría-Dulantzi
070;01;002;Amurrio
070;01;049;Añana
070;01;003;Aramaio
070;01;006;Armiñón
070;01;037;Arraia-Maeztu
070;01;008;Arrazua-Ubarrundia
070;01;004;Artziniega
070;01;009;Asparrena
070;01;010;Ayala/Aiara
070;01;011;Baños de Ebro/Mañueta
070;01;013;Barrundia
070;01;014;Berantevilla
070;01;016;Bernedo
070;01;017;Campezo/Kanpezu
070;01;021;Elburgo/Burgelu
070;01;022;Elciego
070;01;023;Elvillar/Bilar
070;01;046;Erriberagoitia/Ribera Alta
070;01;056;Harana/Valle de Arana
070;01;901;Iruña Oka/Iruña de Oca
070;01;027;Iruraiz-Gauna
070;01;019;Kripan
070;01;020;Kuartango
070;01;028;Labastida/Bastida
070;01;030;Lagrán
070;01;031;Laguardia
070;01;032;Lanciego/Lantziego
070;01;902;Lantarón
070;01;033;Lapuebla de Labarca
070;01;036;Laudio/Llodio
070;01;058;Legutio
070;01;034;Leza
070;01;039;Moreda de Álava
070;01;041;Navaridas
070;01;042;Okondo
070;01;043;Oyón-Oion
070;01;044;Peñacerrada-Urizaharra
070;01;047;Ribera Baja/Erribera Beitia
070;01;051;Salvatierra/Agurain
070;01;052;Samaniego
070;01;053;San Millán/Donemiliaga
070;01;054;Urkabustaiz
070;01;055;Valdegovía/Gaubea
070;01;057;Villabuena de Álava/Eskuernaga
070;01;059;Vitoria-Gasteiz
070;01;060;Yécora/Iekora
070;01;061;Zalduondo
070;01;062;Zambrana
070;01;018;Zigoitia
070;01;063;Zuia
070;02;001;Abengibre
070;02;002;Alatoz
070;02;003;Albacete
070;02;004;Albatana
070;02;005;Alborea
070;02;006;Alcadozo
070;02;007;Alcalá del Júcar
070;02;008;Alcaraz
070;02;009;Almansa
070;02;010;Alpera
070;02;011;Ayna
070;02;012;Balazote
070;02;014;Ballestero, El
070;02;013;Balsa de Ves
070;02;015;Barrax
070;02;016;Bienservida
070;02;017;Bogarra
070;02;018;Bonete
070;02;019;Bonillo, El
070;02;020;Carcelén
070;02;021;Casas de Juan Núñez
070;02;022;Casas de Lázaro
070;02;023;Casas de Ves
070;02;024;Casas-Ibáñez
070;02;025;Caudete
070;02;026;Cenizate
070;02;029;Chinchilla de Monte-Aragón
070;02;027;Corral-Rubio
070;02;028;Cotillas
070;02;030;Elche de la Sierra
070;02;031;Férez
070;02;032;Fuensanta
070;02;033;Fuente-Álamo
070;02;034;Fuentealbilla
070;02;035;Gineta, La
070;02;036;Golosalvo
070;02;037;Hellín
070;02;038;Herrera, La
070;02;039;Higueruela
070;02;040;Hoya-Gonzalo
070;02;041;Jorquera
070;02;042;Letur
070;02;043;Lezuza
070;02;044;Liétor
070;02;045;Madrigueras
070;02;046;Mahora
070;02;047;Masegoso
070;02;048;Minaya
070;02;049;Molinicos
070;02;050;Montalvos
070;02;051;Montealegre del Castillo
070;02;052;Motilleja
070;02;053;Munera
070;02;054;Navas de Jorquera
070;02;055;Nerpio
070;02;056;Ontur
070;02;057;Ossa de Montiel
070;02;058;Paterna del Madera
070;02;060;Peñas de San Pedro
070;02;059;Peñascosa
070;02;061;Pétrola
070;02;062;Povedilla
070;02;901;Pozo Cañada
070;02;063;Pozohondo
070;02;064;Pozo-Lorente
070;02;065;Pozuelo
070;02;066;Recueja, La
070;02;067;Riópar
070;02;068;Robledo
070;02;069;Roda, La
070;02;070;Salobre
070;02;071;San Pedro
070;02;072;Socovos
070;02;073;Tarazona de la Mancha
070;02;074;Tobarra
070;02;075;Valdeganga
070;02;076;Vianos
070;02;077;Villa de Ves
070;02;078;Villalgordo del Júcar
070;02;079;Villamalea
070;02;080;Villapalacios
070;02;081;Villarrobledo
070;02;082;Villatoya
070;02;083;Villavaliente
070;02;084;Villaverde de Guadalimar
070;02;085;Viveros
070;02;086;Yeste
070;03;001;Adsubia
070;03;002;Agost
070;03;003;Agres
070;03;004;Aigües
070;03;005;Albatera
070;03;006;Alcalalí
070;03;007;Alcocer de Planes
070;03;008;Alcoleja
070;03;009;Alcoy/Alcoi
070;03;010;Alfafara
070;03;011;Alfàs del Pi, l'
070;03;012;Algorfa
070;03;013;Algueña
070;03;014;Alicante/Alacant
070;03;015;Almoradí
070;03;016;Almudaina
070;03;017;Alqueria d'Asnar, l'
070;03;018;Altea
070;03;019;Aspe
070;03;020;Balones
070;03;021;Banyeres de Mariola
070;03;022;Benasau
070;03;023;Beneixama
070;03;024;Benejúzar
070;03;025;Benferri
070;03;026;Beniarbeig
070;03;027;Beniardá
070;03;028;Beniarrés
070;03;030;Benidoleig
070;03;031;Benidorm
070;03;032;Benifallim
070;03;033;Benifato
070;03;029;Benigembla
070;03;034;Benijófar
070;03;035;Benilloba
070;03;036;Benillup
070;03;037;Benimantell
070;03;038;Benimarfull
070;03;039;Benimassot
070;03;040;Benimeli
070;03;041;Benissa
070;03;042;Benitachell/Poble Nou de Benitatxell, el
070;03;043;Biar
070;03;044;Bigastro
070;03;045;Bolulla
070;03;046;Busot
070;03;049;Callosa de Segura
070;03;048;Callosa d'En Sarrià
070;03;047;Calp
070;03;050;Campello, el
070;03;051;Campo de Mirra/Camp de Mirra, el
070;03;052;Cañada
070;03;053;Castalla
070;03;054;Castell de Castells
070;03;075;Castell de Guadalest, el
070;03;055;Catral
070;03;056;Cocentaina
070;03;057;Confrides
070;03;058;Cox
070;03;059;Crevillent
070;03;061;Daya Nueva
070;03;062;Daya Vieja
070;03;063;Dénia
070;03;064;Dolores
070;03;065;Elche/Elx
070;03;066;Elda
070;03;067;Facheca
070;03;068;Famorca
070;03;069;Finestrat
070;03;077;Fondó de les Neus, el/Hondón de las Nieves
070;03;070;Formentera del Segura
070;03;072;Gaianes
070;03;071;Gata de Gorgos
070;03;073;Gorga
070;03;074;Granja de Rocamora
070;03;076;Guardamar del Segura
070;03;078;Hondón de los Frailes
070;03;079;Ibi
070;03;080;Jacarilla
070;03;082;Jávea/Xàbia
070;03;083;Jijona/Xixona
070;03;085;Llíber
070;03;084;Lorcha/Orxa, l'
070;03;086;Millena
070;03;088;Monforte del Cid
070;03;089;Monóvar/Monòver
070;03;903;Montesinos, Los
070;03;091;Murla
070;03;092;Muro de Alcoy
070;03;090;Mutxamel
070;03;093;Novelda
070;03;094;Nucia, la
070;03;095;Ondara
070;03;096;Onil
070;03;097;Orba
070;03;099;Orihuela
070;03;098;Orxeta
070;03;100;Parcent
070;03;101;Pedreguer
070;03;102;Pego
070;03;103;Penàguila
070;03;104;Petrer
070;03;902;Pilar de la Horadada
070;03;105;Pinós, el/Pinoso
070;03;106;Planes
070;03;901;Poblets, els
070;03;107;Polop
070;03;060;Quatretondeta
070;03;109;Rafal
070;03;110;Ràfol d'Almúnia, el
070;03;111;Redován
070;03;112;Relleu
070;03;113;Rojales
070;03;114;Romana, la
070;03;115;Sagra
070;03;116;Salinas
070;03;118;San Fulgencio
070;03;904;San Isidro
070;03;120;San Miguel de Salinas
070;03;122;San Vicente del Raspeig/Sant Vicent del Raspeig
070;03;117;Sanet y Negrals
070;03;119;Sant Joan d'Alacant
070;03;121;Santa Pola
070;03;123;Sax
070;03;124;Sella
070;03;125;Senija
070;03;127;Tàrbena
070;03;128;Teulada
070;03;129;Tibi
070;03;130;Tollos
070;03;131;Tormos
070;03;132;Torremanzanas/Torre de les Maçanes, la
070;03;133;Torrevieja
070;03;134;Vall d'Alcalà, la
070;03;136;Vall de Gallinera
070;03;137;Vall de Laguar, la
070;03;135;Vall d'Ebo, la
070;03;138;Verger, el
070;03;139;Villajoyosa/Vila Joiosa, la
070;03;140;Villena
070;03;081;Xaló
070;04;001;Abla
070;04;002;Abrucena
070;04;003;Adra
070;04;004;Albánchez
070;04;005;Alboloduy
070;04;006;Albox
070;04;007;Alcolea
070;04;008;Alcóntar
070;04;009;Alcudia de Monteagud
070;04;010;Alhabia
070;04;011;Alhama de Almería
070;04;012;Alicún
070;04;013;Almería
070;04;014;Almócita
070;04;015;Alsodux
070;04;016;Antas
070;04;017;Arboleas
070;04;018;Armuña de Almanzora
070;04;019;Bacares
070;04;020;Bayárcal
070;04;021;Bayarque
070;04;022;Bédar
070;04;023;Beires
070;04;024;Benahadux
070;04;026;Benitagla
070;04;027;Benizalón
070;04;028;Bentarique
070;04;029;Berja
070;04;030;Canjáyar
070;04;031;Cantoria
070;04;032;Carboneras
070;04;033;Castro de Filabres
070;04;036;Chercos
070;04;037;Chirivel
070;04;034;Cóbdar
070;04;035;Cuevas del Almanzora
070;04;038;Dalías
070;04;902;Ejido, El
070;04;041;Enix
070;04;043;Felix
070;04;044;Fines
070;04;045;Fiñana
070;04;046;Fondón
070;04;047;Gádor
070;04;048;Gallardos, Los
070;04;049;Garrucha
070;04;050;Gérgal
070;04;051;Huécija
070;04;052;Huércal de Almería
070;04;053;Huércal-Overa
070;04;054;Illar
070;04;055;Instinción
070;04;056;Laroya
070;04;057;Láujar de Andarax
070;04;058;Líjar
070;04;059;Lubrín
070;04;060;Lucainena de las Torres
070;04;061;Lúcar
070;04;062;Macael
070;04;063;María
070;04;064;Mojácar
070;04;903;Mojonera, La
070;04;065;Nacimiento
070;04;066;Níjar
070;04;067;Ohanes
070;04;068;Olula de Castro
070;04;069;Olula del Río
070;04;070;Oria
070;04;071;Padules
070;04;072;Partaloa
070;04;073;Paterna del Río
070;04;074;Pechina
070;04;075;Pulpí
070;04;076;Purchena
070;04;077;Rágol
070;04;078;Rioja
070;04;079;Roquetas de Mar
070;04;080;Santa Cruz de Marchena
070;04;081;Santa Fe de Mondújar
070;04;082;Senés
070;04;083;Serón
070;04;084;Sierro
070;04;085;Somontín
070;04;086;Sorbas
070;04;087;Suflí
070;04;088;Tabernas
070;04;089;Taberno
070;04;090;Tahal
070;04;091;Terque
070;04;092;Tíjola
070;04;901;Tres Villas, Las
070;04;093;Turre
070;04;094;Turrillas
070;04;095;Uleila del Campo
070;04;096;Urrácal
070;04;097;Velefique
070;04;098;Vélez-Blanco
070;04;099;Vélez-Rubio
070;04;100;Vera
070;04;101;Viator
070;04;102;Vícar
070;04;103;Zurgena
070;05;001;Adanero
070;05;002;Adrada, La
070;05;005;Albornos
070;05;007;Aldeanueva de Santa Cruz
070;05;008;Aldeaseca
070;05;010;Aldehuela, La
070;05;012;Amavida
070;05;013;Arenal, El
070;05;014;Arenas de San Pedro
070;05;015;Arevalillo
070;05;016;Arévalo
070;05;017;Aveinte
070;05;018;Avellaneda
070;05;019;Ávila
070;05;021;Barco de Ávila, El
070;05;022;Barraco, El
070;05;023;Barromán
070;05;024;Becedas
070;05;025;Becedillas
070;05;026;Bercial de Zapardiel
070;05;027;Berlanas, Las
070;05;029;Bernuy-Zapardiel
070;05;030;Berrocalejo de Aragona
070;05;033;Blascomillán
070;05;034;Blasconuño de Matacabras
070;05;035;Blascosancho
070;05;036;Bohodón, El
070;05;037;Bohoyo
070;05;038;Bonilla de la Sierra
070;05;039;Brabos
070;05;040;Bularros
070;05;041;Burgohondo
070;05;042;Cabezas de Alambre
070;05;043;Cabezas del Pozo
070;05;044;Cabezas del Villar
070;05;045;Cabizuela
070;05;046;Canales
070;05;047;Candeleda
070;05;048;Cantiveros
070;05;049;Cardeñosa
070;05;051;Carrera, La
070;05;052;Casas del Puerto
070;05;053;Casasola
070;05;054;Casavieja
070;05;055;Casillas
070;05;056;Castellanos de Zapardiel
070;05;057;Cebreros
070;05;058;Cepeda la Mora
070;05;067;Chamartín
070;05;059;Cillán
070;05;060;Cisla
070;05;061;Colilla, La
070;05;062;Collado de Contreras
070;05;063;Collado del Mirón
070;05;064;Constanzana
070;05;065;Crespos
070;05;066;Cuevas del Valle
070;05;903;Diego del Carpio
070;05;069;Donjimeno
070;05;070;Donvidas
070;05;072;Espinosa de los Caballeros
070;05;073;Flores de Ávila
070;05;074;Fontiveros
070;05;075;Fresnedilla
070;05;076;Fresno, El
070;05;077;Fuente el Saúz
070;05;078;Fuentes de Año
070;05;079;Gallegos de Altamiros
070;05;080;Gallegos de Sobrinos
070;05;081;Garganta del Villar
070;05;082;Gavilanes
070;05;083;Gemuño
070;05;085;Gil García
070;05;084;Gilbuena
070;05;086;Gimialcón
070;05;087;Gotarrendura
070;05;088;Grandes y San Martín
070;05;089;Guisando
070;05;090;Gutierre-Muñoz
070;05;092;Hernansancho
070;05;093;Herradón de Pinares
070;05;094;Herreros de Suso
070;05;095;Higuera de las Dueñas
070;05;096;Hija de Dios, La
070;05;097;Horcajada, La
070;05;099;Horcajo de las Torres
070;05;100;Hornillo, El
070;05;102;Hoyo de Pinares, El
070;05;101;Hoyocasero
070;05;103;Hoyorredondo
070;05;106;Hoyos de Miguel Muñoz
070;05;104;Hoyos del Collado
070;05;105;Hoyos del Espino
070;05;107;Hurtumpascual
070;05;108;Junciana
070;05;109;Langa
070;05;110;Lanzahíta
070;05;113;Llanos de Tormes, Los
070;05;112;Losar del Barco, El
070;05;114;Madrigal de las Altas Torres
070;05;115;Maello
070;05;116;Malpartida de Corneja
070;05;117;Mamblas
070;05;118;Mancera de Arriba
070;05;119;Manjabálago
070;05;120;Marlín
070;05;121;Martiherrero
070;05;122;Martínez
070;05;123;Mediana de Voltoya
070;05;124;Medinilla
070;05;125;Mengamuñoz
070;05;126;Mesegar de Corneja
070;05;127;Mijares
070;05;128;Mingorría
070;05;129;Mirón, El
070;05;130;Mironcillo
070;05;131;Mirueña de los Infanzones
070;05;132;Mombeltrán
070;05;133;Monsalupe
070;05;134;Moraleja de Matacabras
070;05;135;Muñana
070;05;136;Muñico
070;05;138;Muñogalindo
070;05;139;Muñogrande
070;05;140;Muñomer del Peco
070;05;141;Muñopepe
070;05;142;Muñosancho
070;05;143;Muñotello
070;05;144;Narrillos del Álamo
070;05;145;Narrillos del Rebollar
070;05;149;Narros de Saldueña
070;05;147;Narros del Castillo
070;05;148;Narros del Puerto
070;05;152;Nava de Arévalo
070;05;153;Nava del Barco
070;05;151;Navacepedilla de Corneja
070;05;154;Navadijos
070;05;155;Navaescurial
070;05;156;Navahondilla
070;05;157;Navalacruz
070;05;158;Navalmoral
070;05;159;Navalonguilla
070;05;160;Navalosa
070;05;161;Navalperal de Pinares
070;05;162;Navalperal de Tormes
070;05;163;Navaluenga
070;05;164;Navaquesera
070;05;165;Navarredonda de Gredos
070;05;166;Navarredondilla
070;05;167;Navarrevisca
070;05;168;Navas del Marqués, Las
070;05;169;Navatalgordo
070;05;170;Navatejares
070;05;171;Neila de San Miguel
070;05;172;Niharra
070;05;173;Ojos-Albos
070;05;174;Orbita
070;05;175;Oso, El
070;05;176;Padiernos
070;05;177;Pajares de Adaja
070;05;178;Palacios de Goda
070;05;179;Papatrigo
070;05;180;Parral, El
070;05;181;Pascualcobo
070;05;182;Pedro Bernardo
070;05;183;Pedro-Rodríguez
070;05;184;Peguerinos
070;05;185;Peñalba de Ávila
070;05;186;Piedrahíta
070;05;187;Piedralaves
070;05;188;Poveda
070;05;189;Poyales del Hoyo
070;05;190;Pozanco
070;05;191;Pradosegar
070;05;192;Puerto Castilla
070;05;193;Rasueros
070;05;194;Riocabado
070;05;195;Riofrío
070;05;196;Rivilla de Barajas
070;05;197;Salobral
070;05;198;Salvadiós
070;05;199;San Bartolomé de Béjar
070;05;200;San Bartolomé de Corneja
070;05;201;San Bartolomé de Pinares
070;05;206;San Esteban de los Patos
070;05;208;San Esteban de Zapardiel
070;05;207;San Esteban del Valle
070;05;209;San García de Ingelmos
070;05;901;San Juan de Gredos
070;05;210;San Juan de la Encinilla
070;05;211;San Juan de la Nava
070;05;212;San Juan del Molinillo
070;05;213;San Juan del Olmo
070;05;214;San Lorenzo de Tormes
070;05;215;San Martín de la Vega del Alberche
070;05;216;San Martín del Pimpollar
070;05;217;San Miguel de Corneja
070;05;218;San Miguel de Serrezuela
070;05;219;San Pascual
070;05;220;San Pedro del Arroyo
070;05;231;San Vicente de Arévalo
070;05;204;Sanchidrián
070;05;205;Sanchorreja
070;05;222;Santa Cruz de Pinares
070;05;221;Santa Cruz del Valle
070;05;226;Santa María de los Caballeros
070;05;224;Santa María del Arroyo
070;05;225;Santa María del Berrocal
070;05;902;Santa María del Cubillo
070;05;227;Santa María del Tiétar
070;05;228;Santiago del Collado
070;05;904;Santiago del Tormes
070;05;229;Santo Domingo de las Posadas
070;05;230;Santo Tomé de Zabarcos
070;05;232;Serrada, La
070;05;233;Serranillos
070;05;234;Sigeres
070;05;235;Sinlabajos
070;05;236;Solana de Ávila
070;05;237;Solana de Rioalmar
070;05;238;Solosancho
070;05;239;Sotalbo
070;05;240;Sotillo de la Adrada
070;05;241;Tiemblo, El
070;05;242;Tiñosillos
070;05;243;Tolbaños
070;05;244;Tormellas
070;05;245;Tornadizos de Ávila
070;05;247;Torre, La
070;05;246;Tórtoles
070;05;249;Umbrías
070;05;251;Vadillo de la Sierra
070;05;252;Valdecasa
070;05;253;Vega de Santa María
070;05;254;Velayos
070;05;256;Villaflor
070;05;257;Villafranca de la Sierra
